Fiscalizador;Establ;Programa;Vehiculo;Dia;valor;
5;11;5;2;3;0;
5;11;5;2;4;0;
5;11;5;2;5;0;
5;11;5;3;1;0;
5;11;5;3;2;0;
5;11;5;3;3;0;
5;11;5;3;4;0;
5;11;5;3;5;0;
5;11;5;4;1;0;
5;11;5;4;2;0;
5;11;5;4;3;0;
5;11;5;4;4;0;
5;11;5;4;5;0;
5;11;6;1;1;0;
5;11;6;1;2;0;
5;11;6;1;3;0;
5;11;6;1;4;0;
5;11;6;1;5;0;
5;11;6;2;1;0;
5;11;6;2;2;0;
5;11;6;2;3;0;
5;11;6;2;4;0;
5;11;6;2;5;0;
5;11;6;3;1;0;
5;11;6;3;2;0;
5;11;6;3;3;0;
5;11;6;3;4;0;
5;11;6;3;5;0;
5;11;6;4;1;0;
5;11;6;4;2;0;
5;11;6;4;3;0;
5;11;6;4;4;0;
5;11;6;4;5;0;
5;12;1;1;1;0;
5;12;1;1;2;0;
5;12;1;1;3;0;
5;12;1;1;4;0;
5;12;1;1;5;0;
5;12;1;2;1;0;
5;12;1;2;2;0;
5;12;1;2;3;0;
5;12;1;2;4;0;
5;12;1;2;5;0;
5;12;1;3;1;0;
5;12;1;3;2;0;
5;12;1;3;3;0;
5;12;1;3;4;0;
5;12;1;3;5;0;
5;12;1;4;1;0;
5;12;1;4;2;0;
5;12;1;4;3;0;
5;12;1;4;4;0;
5;12;1;4;5;0;
5;12;2;1;1;0;
5;12;2;1;2;0;
5;12;2;1;3;0;
5;12;2;1;4;0;
5;12;2;1;5;0;
5;12;2;2;1;0;
5;12;2;2;2;0;
5;12;2;2;3;0;
5;12;2;2;4;0;
5;12;2;2;5;0;
5;12;2;3;1;0;
5;12;2;3;2;0;
5;12;2;3;3;0;
5;12;2;3;4;0;
5;12;2;3;5;0;
5;12;2;4;1;0;
5;12;2;4;2;0;
5;12;2;4;3;0;
5;12;2;4;4;0;
5;12;2;4;5;0;
5;12;3;1;1;0;
5;12;3;1;2;0;
5;12;3;1;3;0;
5;12;3;1;4;0;
5;12;3;1;5;0;
5;12;3;2;1;0;
5;12;3;2;2;0;
5;12;3;2;3;0;
5;12;3;2;4;0;
5;12;3;2;5;0;
5;12;3;3;1;0;
5;12;3;3;2;0;
5;12;3;3;3;0;
5;12;3;3;4;0;
5;12;3;3;5;0;
5;12;3;4;1;0;
5;12;3;4;2;0;
5;12;3;4;3;0;
5;12;3;4;4;0;
5;12;3;4;5;0;
5;12;4;1;1;0;
5;12;4;1;2;0;
5;12;4;1;3;0;
5;12;4;1;4;0;
5;12;4;1;5;0;
5;12;4;2;1;0;
5;12;4;2;2;0;
5;12;4;2;3;0;
5;12;4;2;4;0;
5;12;4;2;5;0;
5;12;4;3;1;0;
5;12;4;3;2;0;
5;12;4;3;3;0;
5;12;4;3;4;0;
5;12;4;3;5;0;
5;12;4;4;1;0;
5;12;4;4;2;0;
5;12;4;4;3;0;
5;12;4;4;4;0;
5;12;4;4;5;0;
5;12;5;1;1;0;
5;12;5;1;2;0;
5;12;5;1;3;0;
5;12;5;1;4;0;
5;12;5;1;5;0;
5;12;5;2;1;0;
5;12;5;2;2;0;
5;12;5;2;3;0;
5;12;5;2;4;0;
5;12;5;2;5;0;
5;12;5;3;1;0;
5;12;5;3;2;0;
5;12;5;3;3;0;
5;12;5;3;4;0;
5;12;5;3;5;0;
5;12;5;4;1;0;
5;12;5;4;2;0;
5;12;5;4;3;0;
5;12;5;4;4;0;
5;12;5;4;5;0;
5;12;6;1;1;0;
5;12;6;1;2;0;
5;12;6;1;3;0;
5;12;6;1;4;0;
5;12;6;1;5;0;
5;12;6;2;1;0;
5;12;6;2;2;0;
5;12;6;2;3;0;
5;12;6;2;4;0;
5;12;6;2;5;0;
5;12;6;3;1;0;
5;12;6;3;2;0;
5;12;6;3;3;0;
5;12;6;3;4;0;
5;12;6;3;5;0;
5;12;6;4;1;0;
5;12;6;4;2;0;
5;12;6;4;3;0;
5;12;6;4;4;0;
5;12;6;4;5;0;
5;13;1;1;1;0;
5;13;1;1;2;0;
5;13;1;1;3;0;
5;13;1;1;4;0;
5;13;1;1;5;0;
5;13;1;2;1;0;
5;13;1;2;2;0;
5;13;1;2;3;0;
5;13;1;2;4;0;
5;13;1;2;5;0;
5;13;1;3;1;0;
5;13;1;3;2;0;
5;13;1;3;3;0;
5;13;1;3;4;0;
5;13;1;3;5;0;
5;13;1;4;1;0;
5;13;1;4;2;0;
5;13;1;4;3;0;
5;13;1;4;4;0;
5;13;1;4;5;0;
5;13;2;1;1;0;
5;13;2;1;2;0;
5;13;2;1;3;0;
5;13;2;1;4;0;
5;13;2;1;5;0;
5;13;2;2;1;0;
5;13;2;2;2;0;
5;13;2;2;3;0;
5;13;2;2;4;0;
5;13;2;2;5;0;
5;13;2;3;1;0;
5;13;2;3;2;0;
5;13;2;3;3;0;
5;13;2;3;4;0;
5;13;2;3;5;0;
5;13;2;4;1;0;
5;13;2;4;2;0;
5;13;2;4;3;0;
5;13;2;4;4;0;
5;13;2;4;5;0;
5;13;3;1;1;0;
5;13;3;1;2;0;
5;13;3;1;3;0;
5;13;3;1;4;0;
5;13;3;1;5;0;
5;13;3;2;1;0;
5;13;3;2;2;0;
5;13;3;2;3;0;
5;13;3;2;4;0;
5;13;3;2;5;0;
5;13;3;3;1;0;
5;13;3;3;2;0;
5;13;3;3;3;0;
5;13;3;3;4;0;
5;13;3;3;5;0;
5;13;3;4;1;0;
5;13;3;4;2;0;
5;13;3;4;3;0;
5;13;3;4;4;0;
5;13;3;4;5;0;
5;13;4;1;1;0;
5;13;4;1;2;0;
5;13;4;1;3;0;
5;13;4;1;4;0;
5;13;4;1;5;0;
5;13;4;2;1;0;
5;13;4;2;2;0;
5;13;4;2;3;0;
5;13;4;2;4;0;
5;13;4;2;5;0;
5;13;4;3;1;0;
5;13;4;3;2;0;
5;13;4;3;3;0;
5;13;4;3;4;0;
5;13;4;3;5;0;
5;13;4;4;1;0;
5;13;4;4;2;0;
5;13;4;4;3;0;
5;13;4;4;4;0;
5;13;4;4;5;0;
5;13;5;1;1;0;
5;13;5;1;2;0;
5;13;5;1;3;0;
5;13;5;1;4;0;
5;13;5;1;5;0;
5;13;5;2;1;0;
5;13;5;2;2;0;
5;13;5;2;3;0;
5;13;5;2;4;0;
5;13;5;2;5;0;
5;13;5;3;1;0;
5;13;5;3;2;0;
5;13;5;3;3;0;
5;13;5;3;4;0;
5;13;5;3;5;0;
5;13;5;4;1;0;
5;13;5;4;2;0;
5;13;5;4;3;0;
5;13;5;4;4;0;
5;13;5;4;5;0;
5;13;6;1;1;0;
5;13;6;1;2;0;
5;13;6;1;3;0;
5;13;6;1;4;0;
5;13;6;1;5;0;
5;13;6;2;1;0;
5;13;6;2;2;0;
5;13;6;2;3;0;
5;13;6;2;4;0;
5;13;6;2;5;0;
5;13;6;3;1;0;
5;13;6;3;2;0;
5;13;6;3;3;0;
5;13;6;3;4;0;
5;13;6;3;5;0;
5;13;6;4;1;0;
5;13;6;4;2;0;
5;13;6;4;3;0;
5;13;6;4;4;0;
5;13;6;4;5;0;
5;14;1;1;1;0;
5;14;1;1;2;0;
5;14;1;1;3;0;
5;14;1;1;4;0;
5;14;1;1;5;0;
5;14;1;2;1;0;
5;14;1;2;2;0;
5;14;1;2;3;0;
5;14;1;2;4;0;
5;14;1;2;5;0;
5;14;1;3;1;0;
5;14;1;3;2;0;
5;14;1;3;3;0;
5;14;1;3;4;0;
5;14;1;3;5;0;
5;14;1;4;1;0;
5;14;1;4;2;0;
5;14;1;4;3;0;
5;14;1;4;4;0;
5;14;1;4;5;0;
5;14;2;1;1;0;
5;14;2;1;2;0;
5;14;2;1;3;0;
5;14;2;1;4;0;
5;14;2;1;5;0;
5;14;2;2;1;0;
5;14;2;2;2;0;
5;14;2;2;3;0;
5;14;2;2;4;0;
5;14;2;2;5;0;
5;14;2;3;1;0;
5;14;2;3;2;0;
5;14;2;3;3;0;
5;14;2;3;4;0;
5;14;2;3;5;0;
5;14;2;4;1;0;
5;14;2;4;2;0;
5;14;2;4;3;0;
5;14;2;4;4;0;
5;14;2;4;5;0;
5;14;3;1;1;0;
5;14;3;1;2;0;
5;14;3;1;3;0;
5;14;3;1;4;0;
5;14;3;1;5;0;
5;14;3;2;1;0;
5;14;3;2;2;0;
5;14;3;2;3;0;
5;14;3;2;4;0;
5;14;3;2;5;0;
5;14;3;3;1;0;
5;14;3;3;2;0;
5;14;3;3;3;0;
5;14;3;3;4;0;
5;14;3;3;5;0;
5;14;3;4;1;0;
5;14;3;4;2;0;
5;14;3;4;3;0;
5;14;3;4;4;0;
5;14;3;4;5;0;
5;14;4;1;1;0;
5;14;4;1;2;0;
5;14;4;1;3;0;
5;14;4;1;4;0;
5;14;4;1;5;0;
5;14;4;2;1;0;
5;14;4;2;2;0;
5;14;4;2;3;0;
5;14;4;2;4;0;
5;14;4;2;5;0;
5;14;4;3;1;0;
5;14;4;3;2;0;
5;14;4;3;3;0;
5;14;4;3;4;0;
5;14;4;3;5;0;
5;14;4;4;1;0;
5;14;4;4;2;0;
5;14;4;4;3;0;
5;14;4;4;4;0;
5;14;4;4;5;0;
5;14;5;1;1;0;
5;14;5;1;2;0;
5;14;5;1;3;0;
5;14;5;1;4;0;
5;14;5;1;5;0;
5;14;5;2;1;0;
5;14;5;2;2;0;
5;14;5;2;3;0;
5;14;5;2;4;0;
5;14;5;2;5;0;
5;14;5;3;1;0;
5;14;5;3;2;0;
5;14;5;3;3;0;
5;14;5;3;4;0;
5;14;5;3;5;0;
5;14;5;4;1;0;
5;14;5;4;2;0;
5;14;5;4;3;0;
5;14;5;4;4;0;
5;14;5;4;5;0;
5;14;6;1;1;0;
5;14;6;1;2;0;
5;14;6;1;3;0;
5;14;6;1;4;0;
5;14;6;1;5;0;
5;14;6;2;1;0;
5;14;6;2;2;0;
5;14;6;2;3;0;
5;14;6;2;4;0;
5;14;6;2;5;0;
5;14;6;3;1;0;
5;14;6;3;2;0;
5;14;6;3;3;0;
5;14;6;3;4;0;
5;14;6;3;5;0;
5;14;6;4;1;0;
5;14;6;4;2;0;
5;14;6;4;3;0;
5;14;6;4;4;0;
5;14;6;4;5;0;
5;15;1;1;1;0;
5;15;1;1;2;0;
5;15;1;1;3;0;
5;15;1;1;4;0;
5;15;1;1;5;0;
5;15;1;2;1;0;
5;15;1;2;2;0;
5;15;1;2;3;0;
5;15;1;2;4;0;
5;15;1;2;5;0;
5;15;1;3;1;0;
5;15;1;3;2;0;
5;15;1;3;3;0;
5;15;1;3;4;0;
5;15;1;3;5;0;
5;15;1;4;1;0;
5;15;1;4;2;0;
5;15;1;4;3;0;
5;15;1;4;4;0;
5;15;1;4;5;0;
5;15;2;1;1;0;
5;15;2;1;2;0;
5;15;2;1;3;0;
5;15;2;1;4;0;
5;15;2;1;5;0;
5;15;2;2;1;0;
5;15;2;2;2;0;
5;15;2;2;3;0;
5;15;2;2;4;0;
5;15;2;2;5;0;
5;15;2;3;1;0;
5;15;2;3;2;0;
5;15;2;3;3;0;
5;15;2;3;4;0;
5;15;2;3;5;0;
5;15;2;4;1;0;
5;15;2;4;2;0;
5;15;2;4;3;0;
5;15;2;4;4;0;
5;15;2;4;5;0;
5;15;3;1;1;0;
5;15;3;1;2;0;
5;15;3;1;3;0;
5;15;3;1;4;0;
5;15;3;1;5;0;
5;15;3;2;1;0;
5;15;3;2;2;0;
5;15;3;2;3;0;
5;15;3;2;4;0;
5;15;3;2;5;0;
5;15;3;3;1;0;
5;15;3;3;2;0;
5;15;3;3;3;0;
5;15;3;3;4;0;
5;15;3;3;5;0;
5;15;3;4;1;0;
5;15;3;4;2;0;
5;15;3;4;3;0;
5;15;3;4;4;0;
5;15;3;4;5;0;
5;15;4;1;1;0;
5;15;4;1;2;0;
5;15;4;1;3;0;
5;15;4;1;4;0;
5;15;4;1;5;0;
5;15;4;2;1;0;
5;15;4;2;2;0;
5;15;4;2;3;0;
5;15;4;2;4;0;
5;15;4;2;5;0;
5;15;4;3;1;0;
5;15;4;3;2;0;
5;15;4;3;3;0;
5;15;4;3;4;0;
5;15;4;3;5;0;
5;15;4;4;1;0;
5;15;4;4;2;0;
5;15;4;4;3;0;
5;15;4;4;4;0;
5;15;4;4;5;0;
5;15;5;1;1;0;
5;15;5;1;2;0;
5;15;5;1;3;0;
5;15;5;1;4;0;
5;15;5;1;5;0;
5;15;5;2;1;0;
5;15;5;2;2;0;
5;15;5;2;3;0;
5;15;5;2;4;0;
5;15;5;2;5;0;
5;15;5;3;1;0;
5;15;5;3;2;0;
5;15;5;3;3;0;
5;15;5;3;4;0;
5;15;5;3;5;0;
5;15;5;4;1;0;
5;15;5;4;2;0;
5;15;5;4;3;0;
5;15;5;4;4;0;
5;15;5;4;5;0;
5;15;6;1;1;0;
5;15;6;1;2;0;
5;15;6;1;3;0;
5;15;6;1;4;0;
5;15;6;1;5;0;
5;15;6;2;1;0;
5;15;6;2;2;0;
5;15;6;2;3;0;
5;15;6;2;4;0;
5;15;6;2;5;0;
5;15;6;3;1;0;
5;15;6;3;2;0;
5;15;6;3;3;0;
5;15;6;3;4;0;
5;15;6;3;5;0;
5;15;6;4;1;0;
5;15;6;4;2;0;
5;15;6;4;3;0;
5;15;6;4;4;0;
5;15;6;4;5;0;
5;16;1;1;1;0;
5;16;1;1;2;0;
5;16;1;1;3;0;
5;16;1;1;4;0;
5;16;1;1;5;0;
5;16;1;2;1;0;
5;16;1;2;2;0;
5;16;1;2;3;0;
5;16;1;2;4;0;
5;16;1;2;5;0;
5;16;1;3;1;0;
5;16;1;3;2;0;
5;16;1;3;3;0;
5;16;1;3;4;0;
5;16;1;3;5;0;
5;16;1;4;1;0;
5;16;1;4;2;0;
5;16;1;4;3;0;
5;16;1;4;4;0;
5;16;1;4;5;0;
5;16;2;1;1;0;
5;16;2;1;2;0;
5;16;2;1;3;0;
5;16;2;1;4;0;
5;16;2;1;5;0;
5;16;2;2;1;0;
5;16;2;2;2;0;
5;16;2;2;3;0;
5;16;2;2;4;0;
5;16;2;2;5;0;
5;16;2;3;1;0;
5;16;2;3;2;0;
5;16;2;3;3;0;
5;16;2;3;4;0;
5;16;2;3;5;0;
5;16;2;4;1;0;
5;16;2;4;2;0;
5;16;2;4;3;0;
5;16;2;4;4;0;
5;16;2;4;5;0;
5;16;3;1;1;0;
5;16;3;1;2;0;
5;16;3;1;3;0;
5;16;3;1;4;0;
5;16;3;1;5;0;
5;16;3;2;1;0;
5;16;3;2;2;0;
5;16;3;2;3;0;
5;16;3;2;4;0;
5;16;3;2;5;0;
5;16;3;3;1;0;
5;16;3;3;2;0;
5;16;3;3;3;0;
5;16;3;3;4;0;
5;16;3;3;5;0;
5;16;3;4;1;0;
5;16;3;4;2;0;
5;16;3;4;3;0;
5;16;3;4;4;0;
5;16;3;4;5;0;
5;16;4;1;1;0;
5;16;4;1;2;0;
5;16;4;1;3;0;
5;16;4;1;4;0;
5;16;4;1;5;0;
5;16;4;2;1;0;
5;16;4;2;2;0;
5;16;4;2;3;0;
5;16;4;2;4;0;
5;16;4;2;5;0;
5;16;4;3;1;0;
5;16;4;3;2;0;
5;16;4;3;3;0;
5;16;4;3;4;0;
5;16;4;3;5;0;
5;16;4;4;1;0;
5;16;4;4;2;0;
5;16;4;4;3;0;
5;16;4;4;4;0;
5;16;4;4;5;0;
5;16;5;1;1;0;
5;16;5;1;2;0;
5;16;5;1;3;0;
5;16;5;1;4;0;
5;16;5;1;5;0;
5;16;5;2;1;0;
5;16;5;2;2;0;
5;16;5;2;3;0;
5;16;5;2;4;0;
5;16;5;2;5;0;
5;16;5;3;1;0;
5;16;5;3;2;0;
5;16;5;3;3;0;
5;16;5;3;4;0;
5;16;5;3;5;0;
5;16;5;4;1;0;
5;16;5;4;2;0;
5;16;5;4;3;0;
5;16;5;4;4;0;
5;16;5;4;5;0;
5;16;6;1;1;0;
5;16;6;1;2;0;
5;16;6;1;3;0;
5;16;6;1;4;0;
5;16;6;1;5;0;
5;16;6;2;1;0;
5;16;6;2;2;0;
5;16;6;2;3;0;
5;16;6;2;4;0;
5;16;6;2;5;0;
5;16;6;3;1;0;
5;16;6;3;2;0;
5;16;6;3;3;0;
5;16;6;3;4;0;
5;16;6;3;5;0;
5;16;6;4;1;0;
5;16;6;4;2;0;
5;16;6;4;3;0;
5;16;6;4;4;0;
5;16;6;4;5;0;
5;17;1;1;1;0;
5;17;1;1;2;0;
5;17;1;1;3;0;
5;17;1;1;4;0;
5;17;1;1;5;0;
5;17;1;2;1;0;
5;17;1;2;2;0;
5;17;1;2;3;0;
5;17;1;2;4;0;
5;17;1;2;5;0;
5;17;1;3;1;0;
5;17;1;3;2;0;
5;17;1;3;3;0;
5;17;1;3;4;0;
5;17;1;3;5;0;
5;17;1;4;1;0;
5;17;1;4;2;0;
5;17;1;4;3;0;
5;17;1;4;4;0;
5;17;1;4;5;0;
5;17;2;1;1;0;
5;17;2;1;2;0;
5;17;2;1;3;0;
5;17;2;1;4;0;
5;17;2;1;5;0;
5;17;2;2;1;0;
5;17;2;2;2;0;
5;17;2;2;3;0;
5;17;2;2;4;0;
5;17;2;2;5;0;
5;17;2;3;1;0;
5;17;2;3;2;0;
5;17;2;3;3;0;
5;17;2;3;4;0;
5;17;2;3;5;0;
5;17;2;4;1;0;
5;17;2;4;2;0;
5;17;2;4;3;0;
5;17;2;4;4;0;
5;17;2;4;5;0;
5;17;3;1;1;0;
5;17;3;1;2;0;
5;17;3;1;3;0;
5;17;3;1;4;0;
5;17;3;1;5;0;
5;17;3;2;1;0;
5;17;3;2;2;0;
5;17;3;2;3;0;
5;17;3;2;4;0;
5;17;3;2;5;0;
5;17;3;3;1;0;
5;17;3;3;2;0;
5;17;3;3;3;0;
5;17;3;3;4;0;
5;17;3;3;5;0;
5;17;3;4;1;0;
5;17;3;4;2;0;
5;17;3;4;3;0;
5;17;3;4;4;0;
5;17;3;4;5;0;
5;17;4;1;1;0;
5;17;4;1;2;0;
5;17;4;1;3;0;
5;17;4;1;4;0;
5;17;4;1;5;0;
5;17;4;2;1;0;
5;17;4;2;2;0;
5;17;4;2;3;0;
5;17;4;2;4;0;
5;17;4;2;5;0;
5;17;4;3;1;0;
5;17;4;3;2;0;
5;17;4;3;3;0;
5;17;4;3;4;0;
5;17;4;3;5;0;
5;17;4;4;1;0;
5;17;4;4;2;0;
5;17;4;4;3;0;
5;17;4;4;4;0;
5;17;4;4;5;0;
5;17;5;1;1;0;
5;17;5;1;2;0;
5;17;5;1;3;0;
5;17;5;1;4;0;
5;17;5;1;5;0;
5;17;5;2;1;0;
5;17;5;2;2;0;
5;17;5;2;3;0;
5;17;5;2;4;0;
5;17;5;2;5;0;
5;17;5;3;1;0;
5;17;5;3;2;0;
5;17;5;3;3;0;
5;17;5;3;4;0;
5;17;5;3;5;0;
5;17;5;4;1;0;
5;17;5;4;2;0;
5;17;5;4;3;0;
5;17;5;4;4;0;
5;17;5;4;5;0;
5;17;6;1;1;0;
5;17;6;1;2;0;
5;17;6;1;3;0;
5;17;6;1;4;0;
5;17;6;1;5;0;
5;17;6;2;1;0;
5;17;6;2;2;0;
5;17;6;2;3;0;
5;17;6;2;4;0;
5;17;6;2;5;0;
5;17;6;3;1;0;
5;17;6;3;2;0;
5;17;6;3;3;0;
5;17;6;3;4;0;
5;17;6;3;5;0;
5;17;6;4;1;0;
5;17;6;4;2;0;
5;17;6;4;3;0;
5;17;6;4;4;0;
5;17;6;4;5;0;
5;18;1;1;1;0;
5;18;1;1;2;0;
5;18;1;1;3;0;
5;18;1;1;4;0;
5;18;1;1;5;0;
5;18;1;2;1;0;
5;18;1;2;2;0;
5;18;1;2;3;0;
5;18;1;2;4;0;
5;18;1;2;5;0;
5;18;1;3;1;0;
5;18;1;3;2;0;
5;18;1;3;3;0;
5;18;1;3;4;0;
5;18;1;3;5;0;
5;18;1;4;1;0;
5;18;1;4;2;0;
5;18;1;4;3;0;
5;18;1;4;4;0;
5;18;1;4;5;0;
5;18;2;1;1;0;
5;18;2;1;2;0;
5;18;2;1;3;0;
5;18;2;1;4;0;
5;18;2;1;5;0;
5;18;2;2;1;0;
5;18;2;2;2;0;
5;18;2;2;3;0;
5;18;2;2;4;0;
5;18;2;2;5;0;
5;18;2;3;1;0;
5;18;2;3;2;0;
5;18;2;3;3;0;
5;18;2;3;4;0;
5;18;2;3;5;0;
5;18;2;4;1;0;
5;18;2;4;2;0;
5;18;2;4;3;0;
5;18;2;4;4;0;
5;18;2;4;5;0;
5;18;3;1;1;0;
5;18;3;1;2;0;
5;18;3;1;3;0;
5;18;3;1;4;0;
5;18;3;1;5;0;
5;18;3;2;1;0;
5;18;3;2;2;0;
5;18;3;2;3;0;
5;18;3;2;4;0;
5;18;3;2;5;0;
5;18;3;3;1;0;
5;18;3;3;2;0;
5;18;3;3;3;0;
5;18;3;3;4;0;
5;18;3;3;5;0;
5;18;3;4;1;0;
5;18;3;4;2;0;
5;18;3;4;3;0;
5;18;3;4;4;0;
5;18;3;4;5;0;
5;18;4;1;1;0;
5;18;4;1;2;0;
5;18;4;1;3;0;
5;18;4;1;4;0;
5;18;4;1;5;0;
5;18;4;2;1;0;
5;18;4;2;2;0;
5;18;4;2;3;0;
5;18;4;2;4;0;
5;18;4;2;5;0;
5;18;4;3;1;0;
5;18;4;3;2;0;
5;18;4;3;3;0;
5;18;4;3;4;0;
5;18;4;3;5;0;
5;18;4;4;1;0;
5;18;4;4;2;0;
5;18;4;4;3;0;
5;18;4;4;4;0;
5;18;4;4;5;0;
5;18;5;1;1;0;
5;18;5;1;2;0;
5;18;5;1;3;0;
5;18;5;1;4;0;
5;18;5;1;5;0;
5;18;5;2;1;0;
5;18;5;2;2;0;
5;18;5;2;3;0;
5;18;5;2;4;0;
5;18;5;2;5;0;
5;18;5;3;1;0;
5;18;5;3;2;0;
5;18;5;3;3;0;
5;18;5;3;4;0;
5;18;5;3;5;0;
5;18;5;4;1;0;
5;18;5;4;2;0;
5;18;5;4;3;0;
5;18;5;4;4;0;
5;18;5;4;5;0;
5;18;6;1;1;0;
5;18;6;1;2;0;
5;18;6;1;3;0;
5;18;6;1;4;0;
5;18;6;1;5;0;
5;18;6;2;1;0;
5;18;6;2;2;0;
5;18;6;2;3;0;
5;18;6;2;4;0;
5;18;6;2;5;0;
5;18;6;3;1;0;
5;18;6;3;2;0;
5;18;6;3;3;0;
5;18;6;3;4;0;
5;18;6;3;5;0;
5;18;6;4;1;0;
5;18;6;4;2;0;
5;18;6;4;3;0;
5;18;6;4;4;0;
5;18;6;4;5;0;
5;19;1;1;1;0;
5;19;1;1;2;0;
5;19;1;1;3;0;
5;19;1;1;4;0;
5;19;1;1;5;0;
5;19;1;2;1;0;
5;19;1;2;2;0;
5;19;1;2;3;0;
5;19;1;2;4;0;
5;19;1;2;5;0;
5;19;1;3;1;0;
5;19;1;3;2;0;
5;19;1;3;3;0;
5;19;1;3;4;0;
5;19;1;3;5;0;
5;19;1;4;1;0;
5;19;1;4;2;0;
5;19;1;4;3;0;
5;19;1;4;4;0;
5;19;1;4;5;0;
5;19;2;1;1;0;
5;19;2;1;2;0;
5;19;2;1;3;0;
5;19;2;1;4;0;
5;19;2;1;5;0;
5;19;2;2;1;0;
5;19;2;2;2;0;
5;19;2;2;3;0;
5;19;2;2;4;0;
5;19;2;2;5;0;
5;19;2;3;1;0;
5;19;2;3;2;0;
5;19;2;3;3;0;
5;19;2;3;4;0;
5;19;2;3;5;0;
5;19;2;4;1;0;
5;19;2;4;2;0;
5;19;2;4;3;0;
5;19;2;4;4;0;
5;19;2;4;5;0;
5;19;3;1;1;0;
5;19;3;1;2;0;
5;19;3;1;3;0;
5;19;3;1;4;0;
5;19;3;1;5;0;
5;19;3;2;1;0;
5;19;3;2;2;0;
5;19;3;2;3;0;
5;19;3;2;4;0;
5;19;3;2;5;0;
5;19;3;3;1;0;
5;19;3;3;2;0;
5;19;3;3;3;0;
5;19;3;3;4;0;
5;19;3;3;5;0;
5;19;3;4;1;0;
5;19;3;4;2;0;
5;19;3;4;3;0;
5;19;3;4;4;0;
5;19;3;4;5;0;
5;19;4;1;1;0;
5;19;4;1;2;0;
5;19;4;1;3;0;
5;19;4;1;4;0;
5;19;4;1;5;0;
5;19;4;2;1;0;
5;19;4;2;2;0;
5;19;4;2;3;0;
5;19;4;2;4;0;
5;19;4;2;5;0;
5;19;4;3;1;0;
5;19;4;3;2;0;
5;19;4;3;3;0;
5;19;4;3;4;0;
5;19;4;3;5;0;
5;19;4;4;1;0;
5;19;4;4;2;0;
5;19;4;4;3;0;
5;19;4;4;4;0;
5;19;4;4;5;0;
5;19;5;1;1;0;
5;19;5;1;2;0;
5;19;5;1;3;0;
5;19;5;1;4;0;
5;19;5;1;5;0;
5;19;5;2;1;0;
5;19;5;2;2;0;
5;19;5;2;3;0;
5;19;5;2;4;0;
5;19;5;2;5;0;
5;19;5;3;1;0;
5;19;5;3;2;0;
5;19;5;3;3;0;
5;19;5;3;4;0;
5;19;5;3;5;0;
5;19;5;4;1;0;
5;19;5;4;2;0;
5;19;5;4;3;0;
5;19;5;4;4;0;
5;19;5;4;5;0;
5;19;6;1;1;0;
5;19;6;1;2;0;
5;19;6;1;3;0;
5;19;6;1;4;0;
5;19;6;1;5;0;
5;19;6;2;1;0;
5;19;6;2;2;0;
5;19;6;2;3;0;
5;19;6;2;4;0;
5;19;6;2;5;0;
5;19;6;3;1;0;
5;19;6;3;2;0;
5;19;6;3;3;0;
5;19;6;3;4;0;
5;19;6;3;5;0;
5;19;6;4;1;0;
5;19;6;4;2;0;
5;19;6;4;3;0;
5;19;6;4;4;0;
5;19;6;4;5;0;
5;20;1;1;1;0;
5;20;1;1;2;0;
5;20;1;1;3;0;
5;20;1;1;4;0;
5;20;1;1;5;0;
5;20;1;2;1;0;
5;20;1;2;2;0;
5;20;1;2;3;0;
5;20;1;2;4;0;
5;20;1;2;5;0;
5;20;1;3;1;0;
5;20;1;3;2;0;
5;20;1;3;3;0;
5;20;1;3;4;0;
5;20;1;3;5;0;
5;20;1;4;1;0;
5;20;1;4;2;0;
5;20;1;4;3;0;
5;20;1;4;4;0;
5;20;1;4;5;0;
5;20;2;1;1;0;
5;20;2;1;2;0;
5;20;2;1;3;0;
5;20;2;1;4;0;
5;20;2;1;5;0;
5;20;2;2;1;0;
5;20;2;2;2;0;
5;20;2;2;3;0;
5;20;2;2;4;0;
5;20;2;2;5;0;
5;20;2;3;1;0;
5;20;2;3;2;0;
5;20;2;3;3;0;
5;20;2;3;4;0;
5;20;2;3;5;0;
5;20;2;4;1;0;
5;20;2;4;2;0;
5;20;2;4;3;0;
5;20;2;4;4;0;
5;20;2;4;5;0;
5;20;3;1;1;0;
5;20;3;1;2;0;
5;20;3;1;3;0;
5;20;3;1;4;0;
5;20;3;1;5;0;
5;20;3;2;1;0;
5;20;3;2;2;0;
5;20;3;2;3;0;
5;20;3;2;4;0;
5;20;3;2;5;0;
5;20;3;3;1;0;
5;20;3;3;2;0;
5;20;3;3;3;0;
5;20;3;3;4;0;
5;20;3;3;5;0;
5;20;3;4;1;0;
5;20;3;4;2;0;
5;20;3;4;3;0;
5;20;3;4;4;0;
5;20;3;4;5;0;
5;20;4;1;1;0;
5;20;4;1;2;0;
5;20;4;1;3;0;
5;20;4;1;4;0;
5;20;4;1;5;0;
5;20;4;2;1;0;
5;20;4;2;2;0;
5;20;4;2;3;0;
5;20;4;2;4;0;
5;20;4;2;5;0;
5;20;4;3;1;0;
5;20;4;3;2;0;
5;20;4;3;3;0;
5;20;4;3;4;0;
5;20;4;3;5;0;
5;20;4;4;1;0;
5;20;4;4;2;0;
5;20;4;4;3;0;
5;20;4;4;4;0;
5;20;4;4;5;0;
5;20;5;1;1;0;
